"MO","Medical Oncology","CT for CA Prostate","Docetaxel
Docetaxel 60 mg/m2 D1 every 14 days","MO028A","11700","Decrease","8000","8800","10000","10400","","No","NA"
"MO","Medical Oncology","CT for CA Prostate","Paclitaxel + Carboplatin
Paclitaxel 175mg/m2 D1
Carboplatin AUC 5-6 D1 every 21 days","MO028G","15100","Decrease","14500","16000","18200","18200","","No","NA"
"MO","Medical Oncology","CT for CA Prostate","Docetaxel
Docetaxel 20mg/m2 D1 every week","MO028H","14700","Decrease","3200","3600","4000","4200","","No","NA"
"MO","Medical Oncology","CT for Low Grade B - Cell
NHL","Bendamustine + Rituximab
Bendamustine 90mg/m2 on day 1, 2
Rituximab 375mg/m2 on day 1
Repeat every 28 days, Total 6 cycles","MO034A","30700","Decrease","25000","27500","31300","31300","","No","NA"
"MO","Medical Oncology","CT for Low Grade B - Cell
NHL","Lenalidomide + Rituximab
Rituximab 375mg/m2 Day 1
Lenlidomide 25 mg D1-28, for 8 cycles","MO034B","27500","Decrease","22500","24800","28200","28200","","No","NA"
"MO","Medical Oncology","CT for Low Grade NHL","Rituximab
Rituximab 375mg/m2 per week for 6
weeks","MO035A","24800","Decrease","16000","17600","20000","20000","","No","NA"
"MO","Medical Oncology","CT for Low Grade NHL","Rituximab + Cyclophosphamide +
Vincristine + Prednisolone
Rituximab 375 mg/m2
Cyclophosphamide 750mg/m2
Vincristine 1.4mg/m2 Day 1
Prednisolone 100 mg Day 1 - 5
Repeat every 21days. Total 6 cycles","MO035B","25800","Decrease","17500","19300","21900","21900","","No","NA"
"MO","Medical Oncology","CT for Chronic Lymphocytic
Leukemia","Rituxmab + Chlorambucil
Rituximab 375mg/m2 Day 1
Chlorambucil 10 mg/m2 D1-7
Repeat every 28 days for 12 cycles","MO036B","24900","Decrease","17100","18900","21400","21400","","No","NA"
"MO","Medical Oncology","CT for MM / Amyloidosis /
POEMS","Lenalidomide + Dexamethasone
Lenalidomide 25 mg daily Day1-21
Dexamethasone 40mg Day 1, 8, 15, 22
Every 28days","MO042A","6000","Decrease","5200","5800","6500","6500","","No","NA"
"MO","Medical Oncology","CT for Chronic Myeloid
Leukemia","Imatinib
Imatinib 400 mg, 600 mg, 800 mg
(per month X 5 years)","MO044A","19400","Decrease","15000","16500","18800","18800","","No","NA"
"MO","Medical Oncology","Granulocyte Colony
Stimulating Factor Use","5 microgram / kg / day
(max 300 microgram per day) for 7 days
or
PEG - GCSF 6mg one single dose per
chemotherapy cycle","MO053A","12800","Decrease","4500","5000","5700","5700","","No","NA"
"MO","Medical Oncology","CT for Pediatric Hodgkins
Lymphoma Relapse","ICE","MO067A","21500","Decrease","14000","15400","17500","18200","","No","NA"
"MO","Medical Oncology","CT for Pediatric Hodgkins
Lymphoma Relapse","DECA","MO067B","17800","Decrease","14000","15400","17500","18200","","No","NA"
"MO","Medical Oncology","CT for CA Lung","Erlotinib
Erlotinib 150 mg once daily","MO071B","13000","Decrease","4500","5000","5700","5700","","No","NA"
"MO","Medical Oncology","CT for CA Lung","Gefitnib
Gefitinib 250 mg once daily","MO071C","11000","Decrease","2500","2800","3200","3200","","No","NA"
"MO","Medical Oncology","CT for CA Lung","Paclitaxel + Carboplatin
Paclitaxel 175mg/m2 D1
Carboplatin AUC 5-6 D1 every 21 days","MO071D","15100","Decrease","14500","16000","18200","18200","","No","NA"
