"81","Solapur"
"82","Srinagar"
"83","Surat"
"84","Thanjavur"
"85","Thiruvananthapuram"
"86","Thrissur"
"87","Tiruchirappalli"
"88","Tirunelveli"
"89","Tiruvannamalai"
"90","Ujjain"
"91","Vadodara"
"92","Varanasi"
"93","Vasai-Virar City"
"94","Vijayawada"
"95","Visakhapatnam"
"96","Vellore"
"97","Warangal"
