"SU","Urology, Surgical
Oncology, Obstetrics &
Gynecology","Radical Retroperitoneal
lymph node dissection","Open","SU090A","36900","Increased","39802.5","49800","56600","59800","","No","NA"
"SU","Urology, Surgical
Oncology, Obstetrics &
Gynecology","Radical Retroperitoneal
lymph node dissection","Lap.","SU090B","38100","Increased","40537.5","50700","57600","60900","","No","NA"
"SU","Urology, Surgical
Oncology","TURBT
(Transurethral Resection of
the Bladder Tumor)","TURBT
(Transurethral Resection of the Bladder
Tumor)","SU055A","27500","Increased","29062.5","36400","41300","43600","","No","NA"
"SU","Urology, Surgical
Oncology","TURBT - Restage","TURBT - Restage","SU056A","18000","Increased","19800","24800","28200","29700","","No","NA"
"SU","Urology, Surgical
Oncology","Stress incontinence surgery","Stress incontinence surgery - Open","SU062A","23000","Increased","23550","29500","33500","35400","BIS standard sling for women - 5000","No","NA"
"SU","Urology, Surgical
Oncology","Penectomy","Partial Penectomy","SU082A","16200","Increased","20000","25000","28400","30000","","No","NA"
"SU","Urology, Surgical
Oncology","Penectomy","Total Penectomy + Perineal
Urethrostomy","SU082B","25000","Increased","30000","37500","42600","45000","","No","NA"
"SU","Urology, Surgical
Oncology","Bilateral Orchidectomy for
hormone ablation","Bilateral Orchidectomy for hormone
ablation","SU087A","10000","Increased","11250","14100","16000","14100","","No","NA"
"SU","Urology, Surgical
Oncology","Ilio-Inguinal
lymphadenectomy","Ilio-Inguinal lymphadenectomy","SU091A","18500","Increased","21937.5","27500","31200","33000","","Yes","U/L - 18500
B/L - 23500"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephro ureterectomy
(Benign)","Open","SU010A","27500","Increased","32812.5","41100","46600","49300","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephro ureterectomy with
cuff of bladder","Open","SU011A","27500","Increased","32812.5","41100","46600","49300","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephrectomy - Partial or
Hemi","Open","SU004A","42000","Increased","43575","54500","61900","65400","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephrectomy","For Benign pathology - Open","SU003A","27500","Increased","32812.5","41100","46600","41100","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephrectomy","For Benign pathology - Lap.","SU003B","27500","Increased","36562.5","45800","52000","45800","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephrectomy","Radical (Renal tumor) - Open","SU003C","27500","Increased","32812.5","41100","46600","49300","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephrectomy","Radical (Renal tumor) - Lap.","SU003D","27500","Increased","36562.5","45800","52000","54900","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephrectomy - Partial or
Hemi","Lap.","SU004B","42000","Increased","46200","57800","65700","69300","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephro ureterectomy
(Benign)","Lap.","SU010B","27500","Increased","36562.5","45800","52000","54900","","No","NA"
"SU","Urology, Pediatric
Surgery, Surgical
Oncology","Nephro ureterectomy with
cuff of bladder","Lap.","SU011B","27500","Increased","36562.5","45800","52000","54900","","No","NA"
"SU","Urology, Pediatric
Surgery, Plastic &
Reconstructive Surgery","Hypospadias repair","Single stage","SU071A","28000","Increased","40000","50000","56800","60000","","No","NA"
"SU","Urology, Pediatric
Surgery, Plastic &
Reconstructive Surgery","Hypospadias repair","Two or more stage (First Stage)","SU071B","13500","Increased","16312.5","20400","23200","24500","","No","NA"
"SU","Urology, Pediatric
Surgery, Interventional
Neuroradiology","Nephrostomy - Percutaneous
ultrasound guided","Nephrostomy - Percutaneous ultrasound
guided","SU008A","14000","Increased","15000","18800","21300","18800","","No","NA"
"SU","Urology, Pediatric
Surgery, Emergency","Emergency management of
Hematuria","Emergency management of
Hematuria(per day) LOS-1-5 days","SU073A","2000","Increased","2100","2700","3000","2800","","Yes","Routine Ward - 2000"
"SU","Urology, Pediatric
Surgery","Ureterolithotomy","Open","SU018A","20000","Increased","22875","28600","32500","34400","","No","NA"
"SU","Urology, Pediatric
Surgery","Augmentation cystoplasty","Open","SU045A","30000","Increased","31875","39900","45300","47900","","No","NA"
"SU","Urology, Pediatric
Surgery","Ureterolithotomy","Lap.","SU018B","20000","Increased","22500","28200","32000","33800","","No","NA"
"SU","Urology, Pediatric
Surgery","Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy","Pyeloplasty - Open","SU021A","27500","Increased","30937.5","38700","44000","46500","","No","NA"
"SU","Urology, Pediatric
Surgery","Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy","Pyeloplasty - Laparoscopic","SU021B","27500","Increased","34687.5","43400","49300","52100","","No","NA"
"SU","Urology, Pediatric
Surgery","Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy","Pyeloureterostomy - Open","SU021C","27500","Increased","30937.5","38700","44000","46500","","No","NA"
"SU","Urology, Pediatric
Surgery","Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy","Pyeloureterostomy - Laparoscopic","SU021D","27500","Increased","34687.5","43400","49300","52100","","No","NA"
"SU","Urology, Pediatric
Surgery","Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy","Pyelopyelostomy - Open","SU021E","27500","Increased","30937.5","38700","44000","46500","","No","NA"
"SU","Urology, Pediatric
Surgery","Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy","Pyelopyelostomy - Laparoscopic","SU021F","27500","Increased","34687.5","43400","49300","52100","","No","NA"
"SU","Urology, Pediatric
Surgery","Ureterocalycostomy","Ureterocalycostomy - Open","SU023A","25000","Increased","31875","39900","45300","47900","","No","NA"
"SU","Urology, Pediatric
Surgery","Ureterocalycostomy","Ureterocalycostomy - Laparoscopic","SU023B","25000","Increased","35625","44600","50600","53500","","No","NA"
"SU","Urology, Pediatric
Surgery","Pyelolithotomy","Open","SU024A","28000","Increased","29925","37500","42500","44900","","No","NA"
"SU","Urology, Pediatric
Surgery","Pyelolithotomy","Lap.","SU024B","28000","Increased","29925","37500","42500","44900","","No","NA"
"SU","Urology, Pediatric
Surgery","Ureterostomy","Ureterostomy (Cutaneous)","SU027A","20000","Increased","20250","25400","28800","30400","","No","NA"
"SU","Urology, Pediatric
Surgery","Uretero-ureterostomy","Open","SU028A","25000","Increased","30000","37500","42600","45000","","No","NA"
"SU","Urology, Pediatric
Surgery","Uretero-ureterostomy","Lap.","SU028B","25000","Increased","33750","42200","48000","50700","","No","NA"
"SU","Urology, Pediatric
Surgery","Ureteric reimplantation","Open","SU030A","23000","Increased","25500","31900","36300","38300","","Yes","U/L - 23000
B/L - 33000"
"SU","Urology, Pediatric
Surgery","Ureteric reimplantation","Lap.","SU030B","23000","Increased","25500","31900","36300","38300","","Yes","U/L - 23000
B/L - 33000"
