"SV","CTVS","Peripheral Arterial Surgeries","Carotid - endearterectomy","SV019B","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Carotid Body Tumor Excision","SV019C","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Thoracic Outlet syndrome Repair","SV019D","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Carotid aneurysm repair","SV019E","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Subclavian aneurysm repair","SV019F","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Axillary aneurysm repair","SV019G","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Brachial artery aneurysm repair","SV019H","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Femoral artery aneurysm repair","SV019I","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Popliteal artery aneurysm repair","SV019J","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Femoral - popliteal Bypass","SV019K","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
"SV","CTVS","Peripheral Arterial Surgeries","Axillo - Brachial Bypass","SV019L","50,000","Increased","55000","68800","78100","82500","PTFE graft small (upto 8 mm ) - 30000
PTFE Graft Large (<8mm) -
50000","No","NA"
