"SB","Orthopedics","AC Joint reconstruction / StabilizatiRono","ckwood Type - I","SB032A","20500","No change","20500","20500","29200","25700","(Plate/ screw / Fibre wire / reconstruction by tendon etc)
- 10000","No","NA"
"SB","Orthopedics","AC Joint reconstruction / StabilizatiRono","ckwood Type - II","SB032B","20500","No change","20500","20500","29200","25700","(Plate/ screw / Fibre wire / reconstruction by tendon etc)
- 10000","No","NA"
"SB","Orthopedics","AC Joint reconstruction / StabilizatiRono","ckwood Type - III","SB032C","20500","No change","20500","20500","29200","25700","(Plate/ screw / Fibre wire / reconstruction by tendon etc)
- 10000, Indian readymade Implant - 10000","No","NA"
"SB","Orthopedics","AC Joint reconstruction / StabilizatiRono","ckwood Type - IV","SB032D","20500","No change","20500","20500","29200","25700","(Plate/ screw / Fibre wire / reconstruction by tendon etc)
- 10000, Indian readymade implant - 10000","No","NA"
"SB","Orthopedics","AC Joint reconstruction / StabilizatiRono","ckwood Type - V","SB032E","20500","No change","20500","20500","29200","25700","(Plate/ screw / Fibre wire / reconstruction by tendon etc)
- 10000, Indian readymade implant - 10000","No","NA"
"SB","Orthopedics","AC Joint reconstruction / StabilizatiRono","ckwood Type - VI","SB032F","20500","No change","20500","20500","29200","25700","I
(Plate/ screw / Fibre wire / reconstruction by tendon etc)
- 10000","No","NA"
"SB
SB
SB
SB","Orthopedics
Orthopedics
Orthopedics
OrthopedicsA","Excision Arthoplasty of Femur heaEdx
Open Reduction of CDH
Patellectomy
rthroscopic Meniscus Repair / MeniscAecrtthormosyc","cision Arthoplasty of Femur head
Open Reduction of CDH
Patellectomy
opic Meniscus Repair / Meniscectomy","SB033A
SB034A
SB035A
SB036A","17500
20000
11000
12000","No change
No change
No change
No change","17500
20000
11000
12000","17500
20000
11000
12000","20500
28400
12900
17100","21900
25000
13800
15000","arthroscopic meniscal repair with fibre wire for inside out
technique -3000, Crutch - 1000, Brace - 1000","No
No
No
No","NA
NA
NA
NA"
"SB","Orthopedics","Total Hip Replacement","Cementless","SB038B","37000","No change","37000","46300","52600","55500","Implant for Total Hip Replacement - Cementless - 65000","No","NA"
"SB
SB
SB
SB
SB
SB
SB
SB
SB
SB
SB
SB
SB
SB","OrthBoopneed Ticus
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics
Orthopedics","mour (benign) curettage / Excision and Bboonnee  Tguramftoinugr
Single Stage Amputation
Two Stage Amputation
Single Stage Amputation
Two Stage Amputation
Single Stage Amputation
Two Stage Amputation
Single Stage Amputation
Two Stage Amputation
Amputation - Fingers / Toes
Amputation - Fingers / Toes
Tendon Grafting / Repair
Tendon Grafting / Repair
Tendon Release / Tenotomy","(benign) curettage / Excision and boSnBe0 g4r2aAfti ng
Above Elbow
Above Elbow
Below Elbow
Below Elbow
Above Knee
Above Knee
Below Knee
Below Knee
Finger(s)
Toe(s)
Tendon Grafting
Tendon Repair
Tendon Release / Tenotomy","SB043A
SB044A
SB043B
SB044B
SB043C
SB044C
SB043D
SB044D
SB045A
SB045B
SB046A
SB046B
SB047A","22100
15400
23200
16200
23200
18100
23200
18600
23200
13500
13500
15600
15600
5000","No change
No change
No change
No change
No change
No change
No change
No change
No change
No change
No change
No change
No change
No change","22100
15400
23200
16200
23200
18100
23200
18600
23200
13500
13500
15600
15600
5000","27700
15400
23200
16200
23200
18100
23200
18600
23200
13500
13500
19500
19500
6300","31400
18100
27200
19000
27200
21200
27200
21800
27200
15800
15800
22200
22200
7100","33200
19300
29000
20300
29000
22700
29000
23300
29000
16900
16900
19500
19500
6300","","No
No
No
No
No
No
No
No
No
No
No
No
No
No","NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
"SB
SB
SB
SB
SB","Orthopedics
Orthopedics
OrtDhoepberiddiecms
Orthopedics
Orthopedics","Tenolysis
Fasciotomy
ent & Closure of injuries - contused lacAenrtai-tbeido twico +u nddress
Sequestectomy / Curettage
Pelvic Osteotomy and fixation","Tenolysis
Fasciotomy
sing - minimum of 5 sessions
Sequestectomy / Curettage
Pelvic Osteotomy and fixation","SB048A
SB050A
SB052A
SB053A
SB056A","5000
10500
15000
10000
20000","No change
No change
No change
No change
No change","5000
10500
15000
10000
20000","6300
13200
15000
10000
20000","7100
15000
17600
11700
28400","6300
13200
18800
12500
25000","K Wire - 300 per piece, Recon plate - 4000 per piece","No
No
No
No
No","NA
NA
NA
NA
NA"
"SB","Orthopedics","High Tibial Osteotomy","High Tibial Osteotomy","SB057A","16000","No change","16000","16000","22800","20000","Plate for High Tibial Osteotomy - 7000, Fixator - 15000","No","NA"
"SB
SB","Orthopedics
OrthopedicsL","Ilizarov Fixation
imb Lengthening / Bone Transport by LIliimzabro Lve","Ilizarov Fixation
ngthening / Bone Transport by Ilizarov","SB058A
SB059A","15000
23700","No change
No change","15000
23700","15000
23700","17600
33700","18800
29700","Implant for Ilizarov fixation - 12000
Implant for Limb Lengthening / Bone Transport by
Ilizarov - 12000","No
No","NA
NA"
"SB
SB
SB","Orthopedics
Orthopedics
Orthopedics","Corrective Surgery for foot deformitVieesr t
Corrective Surgery for foot deformitOietsh
Correction of club foot per
cast","ical Talus
er foot deformities
Correction of club foot per cast","SB061A
SB061B
SB062A","15000
15000
5700","No change
No change
No change","15000
15000
5700","15000
15000
5700","17600
17600
6700","18800
18800
7200","","No
No
No","NA
NA
NA"
