"SU
SU","Urology
Urology","Repair for VVF
Permanent tunnelled catheter
placement as substitute for
AV fistula in long term
dialysis","Laparoscopic/open
Permanent tunnelled catheter placement
as substitute for AV fistula in long term
dialysis","SU096B
SU097A","34000
30000","Increased
Increased","37500
30000","37500
30000","53300
35100","46900
37500","","No
No",""
"SU","Urology","Pelvic lymphadenectomy,
after prior cancer surgery","Laparoscopic","SU098B","30000","Increased","30375","38000","43200","45600","","No",""
"SU","Urology","Botulinum toxin injection for
Neuropathic bladder","Botulinum toxin injection for Neuropathic
bladder","SU099A","new procedure","New","10000","12500","14200","15000","","#N/A","#N/A"
"SU
SU","Urology
Urology","Torsion of testis
Follow up for urological
procedures","Torsion of testis
Follow up for urological procedures","SU0100A
SU0101A","new procedure
new procedure","New
New","15000
1500","18800
1900","21300
2200","22500
2300","","#N/A
#N/A","#N/A
#N/A"
"SV","CTVS","Surgical Correction of
Category - I Congenital Heart
Disease","Unifocalization of MAPCA","SV001A","100,000","Increased","110000","137500","156200","165000","PTFE Graft - Thin - 30000","No","NA"
"SV","CTVS","Surgical Correction of
Category - I Congenital Heart
Disease","Isolated Secundum Atrial Septal
Defect (ASD) Repair","SV001B","100,000","Increased","110000","137500","156200","165000","","No","NA"
"SV","CTVS","Surgical Correction of
Category - I Congenital Heart
Disease","Glenn procedure","SV001C","100,000","Increased","110000","137500","156200","165000","","No","NA"
"SV","CTVS","Surgical Correction of
Category - I Congenital Heart
Disease","Pulmonary Artery Banding","SV001D","100,000","Increased","110000","137500","156200","165000","","No","NA"
"SV","CTVS","Surgical Correction of
Category - I Congenital Heart
Disease","Systemic - Pulmonary Artery shunt","SV001E","100,000","Increased","110000","137500","156200","165000","PTFE Patch - Thin - 30000","No","NA"
"SV","CTVS","Surgical Correction of
Category - I Congenital Heart
Disease","Vascular Ring division","SV001F","100,000","Increased","110000","137500","156200","165000","","No","NA"
"SV","CTVS","Surgical Correction of
Category - I Congenital Heart
Disease","Coarctation repair","SV001G","100,000","Increased","110000","137500","156200","165000","Dacron Graft - Straight - 30000","No","NA"
"SV","CTVS","Surgical Correction of
Category - II Congenital
Heart Disease","ASD closure + Partial Anomalous
Venous Drainage Repair","SV002A","120,000","Increased","132000","165000","187500","198000","PTFE Patch - Thin - 30000
PTFE graft small (upto 8 mm)- 30000
PTFE Graft Large (<8mm) - 50000
Dacron Graft Straight - 30000","No","NA"
"SV","CTVS","Surgical Correction of
Category - II Congenital
Heart Disease","ASD Closure + Mitral procedure","SV002B","120,000","Increased","132000","165000","187500","198000","PTFE Patch - Thin - 30000
Mechanical Valve - Bileaflet - 40000
Mechanical Valve - Tilting Disc - 28000
Pericardial Patch - 18000
Tissue Valve - 80000
Valve Ring - Mitral - 35000
Valve Ring - Tricuspid - 35000","No","NA"
"SV","CTVS","Surgical Correction of
Category - II Congenital
Heart Disease","ASD Closure + Tricuspid procedure","SV002C","120,000","Increased","132000","165000","187500","198000","PTFE Patch - Thin - 30000
Mechanical Valve - Bileaflet - 40000
Mechanical Valve - Tilting Disc - 28000
Pericardial Patch - 18000
Tissue Valve - 80000
Valve Ring - Mitral - 35000
Valve Ring - Tricuspid - 35000","No","NA"
"SV","CTVS","Surgical Correction of
Category - II Congenital
Heart Disease","ASD Closure + Pulmonary procedure","SV002D","120,000","Increased","132000","165000","187500","198000","PTFE Patch - Thin - 30000
Mechanical Valve - Bileaflet - 40000
Mechanical Valve - Tilting Disc - 28000
Pericardial Patch - 18000
Tissue Valve - 80000
Valve Ring - Mitral - 35000
Valve Ring - Tricuspid - 35000","No","NA"
